PRODUCT_ID,PRODUCT_GROUP,YEAR,AMOUNT1,AMOUNT2,AMOUNT3,AMOUNT4,AMOUNT5,AMOUNT6,AMOUNT7,AMOUNT8,AMOUNT9,AMOUNT10,AMOUNT11,AMOUNT12
2164,2,2017,16031,58551,60173,61817,31722,88047,75722,94303,56598,58134,90989,31619
1737,2,2016,46806,85497,23919,2179,34346,88343,30379,95663,27991,97841,87757,37530
968,5,2015,86817,56947,18013,32486,18015,50312,86610,57518,71895,80171,83867,84745
2221,3,2018,87613,48041,97566,43053,73045,69134,9100,82777,18146,94197,14920,96536
779,5,2016,93564,16768,62257,97524,5164,29231,27055,12732,28652,24537,41553,96291
243,5,2017,58150,74713,70596,17237,29039,93004,31885,38855,57583,93509,79836,23010
1420,2,2015,83384,90929,81729,15063,42949,53900,88398,49919,28460,99361,2428,98742
3995,3,2016,79647,78910,333,13473,12621,32459,41708,92340,63108,74614,24156,6548
694,9,2016,77814,21267,91940,59859,84715,7712,38095,33855,84149,403,1902,69884
182,9,2015,11701,56259,22068,79644,13661,9272,36044,57477,30596,13254,70514,89977
253,7,2017,21740,36975,28306,27889,33906,15518,57098,91625,43618,19253,97521,3424
2278,2,2017,35853,18862,69881,61035,59886,2970,53957,38494,59832,23738,9192,68068
1787,5,2017,47340,10330,55418,35921,86797,80879,73548,31986,78601,78933,43797,18433
3457,9,2016,13930,90694,34162,17779,16274,30606,4383,50897,87310,7580,77690,7655
1621,5,2018,58274,44181,27821,63981,78381,40310,94461,48540,60122,43932,11415,4267
2205,2,2018,36814,76079,66313,19659,73864,78651,66930,20101,75309,68765,36880,49140
3872,4,2016,37415,86985,5844,2769,28035,49688,28399,73524,84724,54884,10423,43638
1943,3,2017,36388,70282,47128,92587,47738,98420,54959,81953,17882,20209,88709,53421
3072,3,2017,20795,45551,96183,83261,12905,24366,65167,5788,40916,40086,63348,63305
3169,4,2015,19358,99725,30772,54584,36874,83427,34495,1627,74529,35723,43086,96313
4802,2,2017,94208,77318,338,2626,34174,27202,41659,56744,26516,55161,91947,77512
1603,5,2018,29222,95587,62961,57790,58163,12595,69124,96908,57420,94442,10028,73880
4031,1,2017,89261,37018,42328,39957,48230,48098,31550,85582,59891,19404,60494,9696
3905,8,2015,43606,95377,93281,82403,61119,59109,12541,59762,456,90588,58607,79783
1027,5,2016,83544,34276,87864,14392,97840,98665,8493,78936,82526,27132,3367,31826
4999,0,2016,87376,2962,12737,6373,30009,68402,81947,64726,93408,43028,46329,90579
4231,4,2015,48417,78935,7122,86402,48998,35468,7089,65973,25471,42213,97327,57404
833,6,2018,42065,24921,12316,60502,16006,72888,10938,8762,80178,29352,32466,48824
4083,5,2018,39956,18529,51367,98709,35547,23205,35748,5278,84597,1588,34066,64111
4095,0,2015,65238,86292,63370,38984,5251,11124,49574,31343,993,98396,57932,79017
2888,1,2016,28972,31232,26281,87947,37657,2539,4591,57263,61214,90287,8360,67270
2482,7,2017,23953,22112,65860,62874,65282,16917,58381,29118,47207,73684,91537,14768
1799,3,2015,86052,24775,4211,78229,63892,35490,93037,90750,54671,12818,88071,34602
4675,6,2018,18695,33060,46924,662,93288,92178,87079,75241,23441,17300,19466,94709
3963,9,2018,84945,43404,68253,12700,55436,4120,93951,30924,50044,51612,43993,65378
317,9,2017,91097,89353,52741,84097,76125,53325,64482,2396,46979,35750,51306,73919
3026,2,2016,31248,24470,93359,2663,49227,93737,52602,69817,95571,41097,57898,71839
951,0,2015,8013,3834,69125,60295,80655,919,19761,26226,57254,59976,82975,33858
2605,5,2016,17659,45833,43304,28244,79567,43090,58564,57927,61024,9949,96854,80295
1359,4,2017,7762,18179,80398,9898,58149,82202,48509,38291,35735,70138,61043,68422
1666,0,2017,4244,96720,51340,34959,74959,26222,9178,55138,78350,13487,21457,24685
2878,7,2016,59062,26003,68323,75925,54371,18412,98602,24729,58817,31284,77170,25782
649,1,2017,80285,19760,26629,52094,76993,71425,47188,59156,29407,78329,22079,41474
4656,3,2017,56106,81023,57373,14648,82868,85710,92831,22556,60454,37459,9991,34668
2561,5,2017,21557,31243,7084,32606,77059,23593,91022,52685,60582,36217,77700,36502
2465,9,2015,47604,33361,85985,9678,43550,32900,52584,5244,90509,31541,33374,80008
422,8,2015,29158,84547,64459,82520,75952,91313,89444,55713,7317,25241,67128,74179
255,9,2017,70053,84454,35441,93107,19497,36324,84357,94535,3586,18761,86029,73075
3125,8,2016,15853,2218,4617,3948,77193,42543,30658,29308,14153,24693,86960,62103
3430,1,2018,12969,55960,81497,95237,57979,7332,92566,36053,80621,94394,8564,85884
3630,3,2016,76369,31470,81081,2093,4707,43633,93963,62932,95873,44251,21642,34395
1182,3,2016,4605,8544,46628,18232,32618,29947,35621,81549,62199,96431,4858,40524
3934,9,2017,4782,77633,68284,25972,21351,17808,91878,99501,33221,75594,84477,57160
4996,1,2018,62304,22256,58580,32883,87821,65785,57440,92376,27230,44044,91508,59274
4187,2,2018,84397,48936,90184,79595,45384,65103,3753,62733,13408,60591,12202,64918
3518,5,2016,38148,31234,76783,4173,96345,4635,35311,74117,43093,47346,52033,59246
189,3,2016,12001,98282,44255,97096,64718,25536,57022,77382,33308,46601,21711,29972
2422,6,2016,25272,5517,68038,89411,13231,73,85095,57477,64882,29186,22810,37112
970,0,2017,35475,24502,2470,88031,85313,42443,17290,47117,51971,58021,3677,65910
2737,9,2017,32228,22312,35069,30394,10994,51144,17349,36072,58251,76953,24955,17310
2815,8,2017,6805,44468,93824,92776,44276,14934,96213,22756,40334,17676,57868,27038
3785,6,2017,36942,26214,97522,97272,76572,90786,1070,35888,31879,96488,99736,69063
1089,2,2018,5958,33239,1720,24833,15654,38351,11134,2788,57015,2474,47319,92609
830,6,2018,23899,73257,23947,23197,44992,43072,40308,83106,71423,76938,46858,20254
1822,3,2016,33504,28554,80563,52022,1704,62800,96446,30689,76746,29224,68135,50659
265,5,2016,42359,15245,40599,52306,95461,71658,27281,63509,23081,8943,17511,80491
3835,2,2017,10261,20615,87376,19099,57588,58340,14327,95877,52220,322,73900,67366
1687,4,2016,42408,26418,16141,26198,14030,34472,73792,76321,19914,34825,87807,57724
2689,2,2018,96481,48711,91938,63741,81488,32334,91045,9408,64351,470,17935,41778
3861,6,2017,6471,36354,98855,43218,63836,30785,37077,17512,38281,64830,7328,74117
3061,1,2015,560,87885,54093,69874,9476,45323,38705,11037,84808,74060,98868,28035
3602,2,2015,92886,470,33512,52946,7707,56881,6916,95857,74020,45764,33160,78830
3398,8,2015,75844,76892,29349,15935,92914,29464,72551,18372,88846,82311,63315,75255
3795,3,2017,52238,51262,42191,98077,9176,24316,96893,91124,66562,97667,64152,21123
2693,0,2015,89861,2132,19562,44569,95278,65936,66334,9191,83879,14950,36029,56317
3888,3,2018,17797,96229,42689,30726,36568,24954,28974,45320,86471,57664,5206,93031
2689,2,2016,39513,97902,24815,17087,43909,4463,29627,71703,71474,40698,21461,11289
3869,4,2018,94888,57597,93509,9277,97374,55972,38126,55363,59917,82795,36392,56142
201,9,2016,97249,8300,68656,47450,43687,20807,26150,1371,85246,17558,51770,80041
3711,6,2018,63731,60339,87528,45849,19307,43763,36444,2681,39841,72382,26155,29850
629,2,2016,34381,30508,39703,76537,72920,9378,99029,34578,12672,19550,23249,11518
1304,7,2018,48038,11203,24427,58779,60127,99903,65427,90296,96675,19587,55041,54448
2930,3,2018,86629,17700,32720,56666,62617,37847,196,30188,8304,36852,12703,23623
2033,0,2017,38765,64939,61537,30450,28375,2768,84658,88138,95442,14310,76309,30976
2935,1,2017,98352,48191,67141,84277,63534,81133,7931,65375,5263,64537,37182,52871
739,3,2017,30178,59791,70791,22243,16303,84202,93174,48273,259,36679,64918,34338
68,7,2017,91992,27383,59574,46607,8778,21967,19847,15227,74884,29281,92527,92417
578,9,2018,55763,10954,20754,29776,19772,75309,4867,24399,14566,18618,48177,54722
2063,5,2018,61091,31519,22989,67075,97949,28283,25301,58002,60773,96760,68801,30236
1474,6,2018,29548,39429,71497,21523,58032,50893,39993,6474,86985,96997,15191,55946
3116,5,2018,43169,54604,51860,66953,34031,71405,24357,6437,84949,7147,16451,72556
3594,0,2015,47840,27760,95531,28965,54887,36013,86140,42738,30581,85552,1662,72770
4529,2,2016,66169,68608,18302,91839,80636,97458,12751,39834,25854,84059,30660,17445
4126,8,2016,11752,12970,99795,38418,40619,95618,64629,64534,10229,63561,71271,137
2495,3,2015,45737,40225,69940,198,52983,60807,32200,61076,19310,21202,64112,27641
4483,9,2017,94203,60259,77312,13888,61276,4974,98147,16648,22769,66649,74893,34041
4081,9,2018,30107,97340,8783,71820,84868,44701,31705,67917,34493,73301,21414,43075
1973,7,2018,53137,71182,63626,38927,20514,517,96157,41812,39630,82416,19943,37583
2704,8,2015,32795,57494,44136,65297,59350,9226,24226,62702,13949,75195,47306,51924
3364,1,2018,60040,32883,15700,76965,32553,68694,80085,54538,6650,7668,82902,76746
2598,1,2016,83140,34926,77181,86577,67296,79977,93805,56577,32802,42009,82729,53935
21,1,2015,20150,84510,24665,70102,70321,25545,14711,51391,56568,23490,53144,51622
4847,0,2017,51962,36393,15081,18696,22298,11382,35858,32377,94513,77638,83074,2470
303,7,2015,13264,13219,94686,64644,79054,58732,39327,38537,20824,92618,56024,21742
1795,4,2017,35995,24389,87710,44876,40178,38659,58278,99610,48306,74113,6039,51698
1309,6,2018,2135,72620,35349,49418,13524,67119,44274,15957,90141,28873,17342,39565
1396,3,2016,9424,31239,69062,14090,2842,31446,58627,43128,16588,59410,17083,84184
2299,1,2017,11425,81813,12008,12863,86695,53431,55628,2494,21872,65013,14045,14680
2547,6,2018,70562,46801,8175,60472,46172,25734,56315,87308,40409,42270,3869,54310
3977,2,2018,713,39943,79502,21062,53203,43105,75853,35019,60755,5165,8828,45748
1169,3,2016,47976,66833,44162,27184,55134,19305,26238,66376,13210,33929,13575,96582
1081,3,2017,83098,36203,78286,69699,5269,20451,87970,38083,4716,54157,54732,85488
1692,3,2016,97961,33588,92744,67128,15820,44627,50662,78397,5209,52991,34292,20753
789,3,2018,31150,57097,75670,14490,45759,26122,75420,76424,5425,19540,41979,88246
1856,3,2016,80096,99495,83686,56366,63393,54388,30650,59248,2465,63798,78380,77604
3699,8,2017,98866,14380,15580,60854,82029,19370,18366,8303,67769,91473,85895,64943
3618,1,2015,34531,18893,30831,99286,51965,62055,25048,80161,63689,53490,43368,21709
3097,2,2017,61244,21057,16943,13092,8046,59514,9526,7296,24208,40995,61037,4458
2881,8,2015,11149,40546,25897,32814,91801,1690,26163,97914,11095,35747,32525,13102
3081,0,2017,62290,81731,31844,88742,4165,13700,50593,99373,17765,84255,88539,26365
968,5,2016,76810,66616,74478,45210,99395,45920,26813,26749,19256,16656,85922,54538
946,6,2016,52413,2121,5671,13181,3389,89198,83982,60858,99582,73594,61285,24
3326,8,2016,46284,77028,96798,69114,73456,61374,11491,9507,41359,72278,24941,64263
478,1,2016,16864,85258,1626,28944,89926,82946,22749,18531,430,82956,89328,56669
1507,4,2016,6762,48849,900,90,8647,32484,21239,31202,30298,83527,87364,43764
4350,3,2015,16044,39445,19907,94303,69353,87680,73352,80911,6828,98410,50354,90886
225,1,2015,68117,73454,14029,22531,77991,88331,89602,2083,43602,52628,97591,89534
233,2,2016,72399,85946,3910,4884,67611,9549,64287,84199,91125,5895,56856,76590
4104,3,2015,28674,11647,92090,2472,42636,71867,8232,72085,92558,5943,23030,43541
2597,4,2017,82612,97487,17673,18362,21541,76243,327,36032,75934,19525,64281,41082
4313,7,2018,87760,2496,65193,32723,40897,72774,56293,95108,248,93216,653,20043
445,9,2018,49500,9857,64064,43544,75007,48498,95916,76767,90049,33868,62018,28772
684,1,2017,20212,14798,54625,14143,15940,63314,24883,66023,36407,72190,68816,92903
748,3,2016,72660,64800,9074,73027,56404,55201,34661,32330,21333,79565,45083,1749
1673,7,2016,93543,8975,58951,53551,9434,45213,51747,40313,18099,10233,11486,34754
4112,4,2018,75847,37425,65245,84431,65612,45841,25042,18074,28377,12799,60724,36544
1665,9,2018,45400,54868,85895,68786,46418,6656,62676,12264,45889,32223,47316,69548
3042,8,2018,43028,88971,11983,95814,40398,56699,64853,74120,11934,53132,44938,89480
2778,4,2015,5716,58195,40797,9155,47229,17453,41705,66876,15224,42441,6417,69989
2435,4,2015,98334,5270,64989,74207,47485,5814,68109,98605,66457,73619,72127,66802
2128,6,2015,21883,65332,25387,51397,1217,97053,25063,98631,19760,49159,68338,18917
1477,0,2017,28139,36662,78910,78327,79941,10128,93507,73990,46732,41522,93342,32388
3974,0,2015,39081,46095,66372,36343,15231,28681,80454,22397,54691,83077,57196,73809
228,2,2017,70373,76794,17699,40010,97205,22619,83656,75909,6657,48828,37988,87837
4865,5,2017,15903,57074,61468,90944,63716,55142,96131,76638,2135,20952,25812,26418
2961,6,2016,68222,47441,39341,66453,75958,65583,34396,8651,38831,25589,93036,74118
4392,3,2015,41934,97285,34270,55755,54314,74348,66947,54248,19116,7209,35334,92870
2551,1,2016,7129,23489,47215,5509,65270,6337,12604,32638,22614,18857,18880,89096
4369,5,2016,21838,52482,90191,75876,60848,42101,82681,34438,35376,3196,91414,4324
250,8,2018,97203,22221,84260,20541,12220,71145,51485,52110,89967,14231,50333,4569
3987,7,2018,24706,7763,24706,47050,79580,11805,71164,43802,73027,94617,47621,12930
3852,6,2015,21379,81171,47903,91552,13959,73835,16938,37354,22395,78640,41446,23772
3406,1,2018,51646,87532,23262,88288,76885,5634,50242,5423,9660,75069,6520,52227
2508,3,2017,95781,55048,78889,79297,14662,53225,5066,30318,76427,26455,11846,40029
2808,8,2017,21702,44888,22858,87189,44121,53246,39743,77833,16532,18203,85441,84600
2366,5,2017,14414,646,14205,25273,39894,57168,34239,40469,78712,67041,25138,32127
1327,2,2017,13037,43817,27043,82539,24863,63579,71868,69245,60432,58213,5150,90722
536,4,2018,58781,19955,67866,18978,91157,73295,20087,81393,20820,29983,24242,77502
3920,8,2016,56186,48309,13386,53936,51247,97509,45366,19456,63533,74745,54857,84105
4835,8,2018,4680,87798,379,4397,33345,66992,20519,61898,26164,65288,51671,59421
4820,1,2016,86697,84330,48510,78655,43013,79968,68626,75781,85108,99044,61473,82256
553,5,2017,73720,97056,41648,71706,74626,30591,9058,76023,95714,42782,40824,92228
947,6,2015,92192,6907,65747,87183,39112,71375,56639,57561,1027,27146,31959,43329
3695,1,2017,83078,68467,79497,21137,71966,17202,7730,11505,94486,99918,2961,34557
3329,1,2015,86704,52056,91734,12936,56633,27409,21278,12999,36467,42992,72270,48880
339,2,2018,80911,33391,99930,24321,87348,83382,41550,95909,31958,12623,53856,83909
422,8,2016,5932,347,98864,25305,31725,76203,52882,76979,72569,89429,60744,75014
373,9,2015,95722,75599,97006,80227,85628,66742,18997,63869,17696,54486,49486,43721
4919,1,2016,28747,26606,80338,11348,60014,23663,53559,13539,51664,46000,86846,10380
1413,6,2016,56086,97735,77188,61297,30455,67919,92397,44052,81636,67730,38025,73370
2686,6,2016,50806,56845,48285,36559,90743,52139,31604,99374,93568,95241,98563,78237
2772,6,2015,92924,98369,37711,54406,38249,14142,61052,59136,96584,88621,44902,7682
1507,4,2018,11896,45213,90488,28945,15784,90852,48232,19602,61162,84371,65592,82217
795,9,2018,7897,30930,74868,31216,52473,57278,37530,14041,67161,86682,8733,36339
3633,0,2017,31074,21217,68872,86174,96478,57726,3951,96172,55071,70825,33824,68437
647,9,2015,45914,14286,32772,67434,95514,39075,11919,95404,38016,65281,53654,37856
4285,2,2017,8084,93500,93063,42992,88981,32971,95536,84590,10510,55302,26279,15795
3511,6,2018,91892,52645,73731,57759,42036,90685,76623,63952,3734,39489,31850,52041
3400,2,2018,82938,59781,98683,66047,11142,44552,84396,72135,88506,47970,92243,17915
4363,1,2015,23202,29611,35393,9011,40889,840,48871,68766,49249,31073,93096,754
4062,7,2017,64862,96953,70475,73840,3981,85135,55272,96160,48569,21314,13264,32931
1670,8,2016,17821,71927,66773,95412,48956,1991,29627,60297,42565,77381,85487,26994
1009,1,2017,99601,76151,77727,60523,69696,19788,1759,11324,41166,19717,9864,24523
2380,2,2015,79485,90319,19325,80204,83385,44023,85422,38908,42883,9835,18282,53019
4396,3,2017,87388,6844,7152,6731,18088,6487,3733,23269,77612,14636,19474,53127
4290,1,2015,25000,38083,30468,23567,85211,68024,31541,89832,97418,43120,23762,33231
456,9,2018,75090,74467,11844,20024,1537,23644,94876,68533,76371,28785,8548,58861
726,5,2015,5094,50447,42890,40546,96453,9122,94499,38612,10141,32672,76678,85413
3377,3,2017,98627,66964,17932,36350,54640,74581,73354,29834,45717,66489,68644,79247
120,1,2015,12477,9755,43562,37090,76629,82058,40850,77592,77036,47841,97240,84712
2048,1,2017,19185,45442,50060,2119,61573,93441,86794,38789,99819,25863,74107,47852
2912,4,2016,42071,41004,92714,807,78573,68909,35288,60171,41237,3554,9367,18340
3400,2,2015,71531,78109,49794,38514,6157,14606,98164,70455,83872,30156,90746,18219
2702,8,2016,384,3519,33775,92361,45777,29258,46044,34414,95132,24955,4523,2172
960,8,2017,7046,60289,69030,23200,80304,43096,28527,89159,25613,34558,22206,36582
2076,1,2018,90089,13911,81994,73762,14652,52544,51190,72477,89955,79307,22436,5626
1433,1,2016,26501,2498,95984,23360,55633,70932,34709,16480,22320,10233,58814,27193
4284,6,2018,74071,51901,96202,41693,20402,28363,6272,91225,72987,23148,17328,17708
2721,5,2017,17154,91237,44288,94543,59694,5376,10926,51019,14428,15327,81518,63582
4944,9,2017,78690,33827,38949,46086,39371,45344,18730,9628,97218,44256,39979,30662
729,2,2015,59570,99389,60644,20920,8372,9296,71234,86674,5867,38212,5915,31793
4410,6,2016,46759,75058,83396,46371,73121,96548,80108,38486,49459,46261,76227,85740
2077,9,2015,10856,28743,28399,34412,14657,90846,4299,6403,51735,56467,66491,73935
4256,7,2015,33646,80583,58244,27525,9518,73683,52365,49913,77207,5542,20608,50332
1891,8,2017,9622,61655,31052,84559,66,82617,3904,85797,30662,53761,24537,37130
3004,1,2015,99169,44862,22444,67346,26594,839,80493,97987,6067,50641,37048,36819
3579,9,2017,51856,94824,91897,41898,86340,95165,69627,68870,57204,99655,27965,30646
1831,0,2017,1138,310,79941,7055,55602,90621,79108,29769,3154,70107,51533,54123
3376,9,2015,72781,16295,60751,23902,13350,58244,16173,59404,40086,81322,54131,25110
1365,5,2015,10733,23980,67079,61985,48934,73481,59121,66858,96439,59699,71290,94915
3087,9,2018,64788,13359,64864,11719,38181,20585,82309,80914,37121,3475,23389,89022
2111,4,2017,49333,2842,26684,39394,29174,26120,50489,35066,37022,328,22010,54141
1668,2,2015,6341,79323,20270,36493,89724,20530,35640,45726,96332,97746,84177,43862
3612,3,2018,97838,83822,21682,50238,76737,96773,8048,44777,85482,30067,61460,74181
724,3,2016,80548,98322,88721,17970,64495,6436,57675,12899,80672,2381,94439,49894
2265,6,2017,69421,53659,74697,14608,24807,56752,35257,1049,87839,59032,76030,69872
1252,6,2017,44001,19992,79744,81647,76949,34947,76647,62993,83422,85579,20442,50762
1130,8,2018,81816,7526,70263,59852,37361,91979,71434,47207,21934,7766,76619,60657
4700,1,2015,45791,99275,78863,1088,74078,68233,30593,89774,21307,75756,97173,33089
479,0,2016,59751,18341,41586,94660,78215,6602,50246,17184,68846,13135,35393,63668
4666,6,2018,33958,33618,89303,10908,8695,81326,6981,84316,55747,48499,64674,7178
1999,9,2017,98152,40042,53570,27137,37876,14746,24533,48486,76225,34181,21733,1713
3331,6,2018,34245,73642,11926,83504,2580,72742,63041,40156,25987,96489,2750,70988
4745,4,2015,80876,12992,96028,41661,58511,28644,92299,9484,67040,22606,65934,14578
2189,1,2018,88493,34855,35629,56687,83830,8888,36834,92500,47216,31891,170,92264
993,3,2015,37487,9501,27376,76816,90711,6425,93992,56831,33957,77604,14454,8575
4794,8,2015,34676,15590,75797,26628,55804,70520,75774,91586,55396,4246,38828,86454
4362,1,2016,81379,73472,39397,90990,4170,60649,16808,14731,52192,35283,6907,44403
2918,1,2015,15487,12484,79286,85369,15016,34714,1164,19754,43901,74296,15091,66177
2168,8,2017,23299,25628,91402,15216,95786,12618,93257,76271,58286,69717,81826,19171
